Time,Point,head,vulva,head_confidence,shift_ax0,shift_ax1
164,20,L,U,1.0,0,-50
165,20,R,D,1.0,0,13
166,20,L,U,1.0,0,13
167,20,L,U,1.0,2,5
168,20,L,U,1.0,2,18
169,20,L,U,1.0,0,43
170,20,L,U,1.0,0,22
171,20,L,U,1.0,2,-48
172,20,L,U,1.0,0,14
173,20,L,U,1.0,2,0
174,20,R,D,1.0,2,0
175,20,L,U,1.0,2,3
176,20,R,D,1.0,0,34
177,20,R,D,1.0,0,-12
178,20,L,U,1.0,-2,-2
179,20,R,D,1.0,2,2
180,20,R,D,1.0,0,-2
181,20,L,U,1.0,0,2
182,20,L,U,1.0,2,2
183,20,L,U,1.0,0,-26
184,20,L,U,1.0,2,-10
185,20,L,U,1.0,0,5
186,20,R,D,1.0,2,21
187,20,R,D,1.0,2,25
188,20,R,D,1.0,0,27
191,20,L,U,1.0,2,-5
192,20,R,D,1.0,2,-14
13,21,R,U,1.0,0,-1
14,21,R,U,1.0,0,8
15,21,R,U,1.0,-1,0
16,21,L,D,1.0,1,-6
17,21,R,U,1.0,0,2
18,21,L,D,1.0,0,0
19,21,L,D,1.0,0,-2
20,21,L,D,1.0,-2,1
21,21,R,U,1.0,0,1
22,21,R,D,1.0,0,-5
23,21,L,U,1.0,0,0
24,21,R,D,1.0,0,4
25,21,L,U,1.0,0,6
26,21,L,D,1.0,0,1
27,21,L,U,1.0,-2,-2
28,21,L,U,1.0,0,-3
29,21,R,U,1.0,-1,-4
30,21,R,U,1.0,1,-4
31,21,L,D,1.0,-1,-3
32,21,L,U,1.0,1,2
33,21,L,U,1.0,-2,1
34,21,R,U,1.0,0,5
35,21,L,D,1.0,-1,-2
36,21,L,D,1.0,3,3
37,21,L,U,1.0,0,-1
38,21,R,U,1.0,0,5
39,21,R,U,1.0,1,2
40,21,L,D,1.0,-1,3
41,21,L,U,1.0,-2,-7
42,21,L,U,1.0,-1,-8
43,21,R,D,1.0,1,-1
44,21,L,U,1.0,-3,0
45,21,R,D,1.0,0,4
46,21,L,U,1.0,2,2
47,21,R,D,1.0,0,-3
48,21,L,U,1.0,0,6
49,21,R,D,1.0,1,-2
50,21,R,D,1.0,2,1
51,21,R,D,1.0,-1,-1
52,21,R,D,1.0,3,-1
53,21,R,D,1.0,0,-1
54,21,R,D,1.0,-2,3
55,21,R,U,1.0,-1,3
56,21,R,U,1.0,0,-2
57,21,L,D,1.0,-1,3
58,21,L,D,1.0,0,1
59,21,L,U,1.0,-2,-4
60,21,L,D,1.0,2,-4
61,21,R,D,1.0,-1,-3
62,21,L,D,1.0,-1,6
63,21,R,D,1.0,2,10
64,21,L,U,1.0,0,5
65,21,L,U,1.0,0,-2
66,21,L,U,1.0,0,2
67,21,L,U,1.0,0,9
68,21,L,U,1.0,0,2
69,21,R,D,1.0,0,6
70,21,R,D,1.0,-1,-3
71,21,L,U,1.0,1,-1
72,21,L,U,1.0,1,3
73,21,L,U,1.0,2,1
74,21,L,U,1.0,-2,6
75,21,L,U,1.0,-1,1
76,21,R,D,1.0,0,6
77,21,L,U,1.0,-1,0
78,21,R,D,1.0,1,4
79,21,R,D,1.0,1,0
80,21,L,U,1.0,0,-6
82,21,L,U,1.0,-1,-5
83,21,L,U,1.0,-2,-1
84,21,L,U,1.0,0,2
85,21,R,D,1.0,-1,1
86,21,L,U,1.0,3,3
87,21,L,U,1.0,0,-1
88,21,R,D,1.0,1,3
89,21,R,D,1.0,1,-1
90,21,L,U,1.0,1,-1
91,21,R,D,1.0,1,3
92,21,L,D,1.0,0,-1
93,21,R,U,1.0,-3,5
94,21,L,D,1.0,1,-3
95,21,L,D,1.0,0,-6
96,21,L,D,1.0,0,-3
97,21,L,D,1.0,-2,7
98,21,L,D,1.0,-1,4
99,21,R,U,1.0,-1,-4
100,21,L,D,1.0,1,6
101,21,L,D,1.0,0,5
102,21,L,D,1.0,1,2
103,21,R,U,1.0,1,8
104,21,R,U,1.0,0,-8
105,21,L,D,1.0,-2,-8
106,21,R,U,1.0,1,3
107,21,R,U,1.0,0,4
108,21,L,D,1.0,1,7
109,21,R,U,1.0,2,5
110,21,R,U,1.0,-1,3
111,21,R,U,1.0,0,-1
112,21,L,D,1.0,0,-1
113,21,L,D,1.0,1,-5
114,21,R,U,1.0,1,-3
115,21,R,U,1.0,-1,-4
116,21,L,U,1.0,-1,3
117,21,L,D,1.0,0,1
118,21,L,D,1.0,-2,3
119,21,L,U,1.0,-2,3
120,21,L,U,1.0,-1,1
121,21,R,D,1.0,3,17
122,21,R,D,1.0,1,-1
123,21,R,D,1.0,0,-2
124,21,R,D,1.0,0,-7
125,21,R,D,1.0,1,-4
126,21,L,U,1.0,0,-3
127,21,L,U,1.0,-2,-3
128,21,R,D,1.0,2,0
129,21,R,D,1.0,3,-2
130,21,R,D,1.0,-1,-10
131,21,R,D,1.0,0,-5
132,21,L,U,1.0,-1,-3
133,21,R,D,1.0,0,1
134,21,L,U,1.0,0,3
135,21,L,U,1.0,1,-2
136,21,L,U,1.0,1,-2
137,21,L,U,1.0,0,-1
138,21,R,D,1.0,1,0
139,21,L,U,1.0,1,-3
140,21,L,U,1.0,-1,7
141,21,L,U,1.0,1,4
142,21,R,D,1.0,0,1
143,21,R,D,1.0,-1,-9
144,21,L,U,1.0,0,-2
145,21,L,U,1.0,0,-2
146,21,L,U,1.0,0,-4
147,21,R,D,1.0,0,1
148,21,R,U,1.0,-1,-9
149,21,L,D,1.0,0,-2
150,21,R,U,1.0,0,-2
151,21,R,U,1.0,-1,1
152,21,L,U,1.0,-1,-5
153,21,L,U,1.0,1,5
154,21,R,D,1.0,-1,2
155,21,R,D,1.0,1,16
156,21,R,D,1.0,2,6
157,21,L,U,1.0,1,7
158,21,R,D,1.0,0,2
159,21,L,U,1.0,1,-4
160,21,L,U,1.0,0,-6
161,21,R,D,1.0,0,0
162,21,L,U,1.0,1,-14
163,21,L,U,1.0,-1,4
165,21,R,D,1.0,1,3
166,21,R,D,1.0,1,11
167,21,R,D,1.0,-1,6
168,21,L,U,1.0,0,1
169,21,R,D,1.0,0,-4
170,21,R,D,1.0,0,4
171,21,L,U,1.0,1,3
172,21,L,U,1.0,0,-11
173,21,L,U,1.0,-2,-23
174,21,R,D,1.0,-2,9
175,21,R,D,1.0,0,9
176,21,R,D,1.0,0,4
177,21,R,D,1.0,1,16
178,21,L,U,1.0,0,6
179,21,L,U,1.0,0,-12
180,21,L,U,1.0,-1,-26
181,21,R,D,1.0,-1,9
182,21,L,U,1.0,-1,6
183,21,R,D,1.0,-2,14
184,21,L,U,1.0,-1,2
185,21,L,U,1.0,-1,7
186,21,L,U,1.0,-1,-5
187,21,L,U,1.0,-3,-3
188,21,L,U,1.0,-1,4
189,21,R,D,1.0,-1,6
190,21,L,U,1.0,-1,-2
191,21,L,U,1.0,-1,4
192,21,L,D,1.0,-1,-8
193,21,L,D,1.0,-1,-3
194,21,L,D,1.0,0,5
196,21,R,U,1.0,0,-2
197,21,R,U,1.0,0,4
198,21,R,U,1.0,0,2
199,21,R,U,1.0,0,1
200,21,L,D,1.0,0,2
201,21,L,D,1.0,0,0
202,21,L,U,1.0,-1,4
8,22,R,U,0.96875,0,-1
9,22,R,D,0.96875,1,-3
10,22,L,U,0.96875,1,7
11,22,R,U,0.96875,1,-1
12,22,R,D,0.96875,-1,-2
13,22,L,D,0.96875,-1,-6
14,22,L,U,0.96875,0,2
15,22,L,U,0.96875,-1,-6
16,22,L,D,0.96875,1,-2
17,22,R,U,0.96875,-1,-2
18,22,R,D,0.96875,1,-6
19,22,L,U,0.96875,0,6
20,22,R,D,0.96875,0,1
21,22,L,D,0.96875,0,-4
22,22,R,U,0.96875,1,-3
23,22,L,U,0.96875,1,-3
24,22,L,U,0.96875,1,2
25,22,L,U,0.96875,0,0
26,22,R,D,0.96875,-2,2
27,22,L,U,0.96875,0,-2
28,22,L,D,0.96875,-1,1
29,22,R,D,0.96875,1,-7
30,22,R,D,0.96875,0,2
31,22,R,D,0.96875,0,-1
32,22,R,D,0.96875,-2,-4
33,22,L,D,0.96875,0,6
34,22,R,U,0.96875,0,3
35,22,L,U,0.96875,0,-3
36,22,R,D,0.96875,0,2
37,22,L,U,0.96875,0,-2
38,22,L,D,0.96875,0,3
39,22,L,U,0.96875,1,0
40,22,L,U,0.96875,1,2
41,22,R,U,0.96875,0,-12
42,22,L,U,0.96875,1,1
43,22,R,U,0.96875,-1,-1
44,22,R,U,0.96875,1,-7
45,22,R,D,0.96875,1,0
46,22,R,D,0.96875,1,0
47,22,R,U,0.96875,-1,2
48,22,R,U,0.96875,-2,-3
49,22,R,U,0.96875,1,7
50,22,R,U,0.96875,0,4
51,22,L,U,0.96875,0,0
52,22,R,U,0.96875,-1,-4
53,22,R,D,0.96875,-1,-2
54,22,L,U,0.96875,-1,-6
55,22,L,U,0.96875,3,-5
56,22,L,D,0.96875,-1,0
57,22,L,U,0.96875,-1,0
58,22,L,D,0.96875,2,0
59,22,R,U,0.96875,2,0
60,22,R,D,0.96875,-1,-2
61,22,R,D,0.96875,3,-18
62,22,L,U,0.96875,-1,6
63,22,R,D,0.96875,0,2
64,22,R,D,0.96875,-1,-2
65,22,R,D,0.96875,-1,8
66,22,R,D,0.96875,0,-1
67,22,L,U,0.96875,-1,-1
68,22,R,D,0.96875,1,-6
69,22,R,D,0.96875,0,4
70,22,L,U,0.96875,0,1
71,22,L,U,0.96875,1,4
72,22,R,D,0.96875,0,3
73,22,R,D,0.96875,2,-5
74,22,R,U,0.96875,-2,-2
75,22,R,U,0.96875,0,4
76,22,L,D,0.96875,0,-5
77,22,L,D,0.96875,0,4
78,22,L,D,0.96875,-1,8
79,22,L,D,0.96875,1,-4
80,22,R,U,0.96875,-1,-6
81,22,R,U,0.96875,-1,-4
82,22,L,U,0.96875,-3,11
83,22,L,U,0.96875,0,0
84,22,L,U,0.96875,1,5
86,22,L,D,0.96875,1,3
87,22,R,D,0.96875,1,1
89,22,R,D,0.96875,1,1
90,22,L,U,0.96875,-2,2
91,22,R,D,0.96875,1,0
92,22,L,U,0.96875,0,-4
93,22,R,D,0.96875,2,-6
96,22,R,D,0.96875,0,-2
97,22,L,D,0.96875,2,-2
98,22,L,D,0.96875,1,1
99,22,L,U,0.96875,0,10
100,22,L,U,0.96875,0,-1
101,22,L,U,0.96875,0,-2
102,22,L,U,0.96875,-1,1
103,22,L,U,0.96875,0,0
104,22,L,U,0.96875,0,-1
105,22,L,U,0.96875,0,2
106,22,L,U,0.96875,-1,0
107,22,L,U,0.96875,0,1
108,22,L,U,0.96875,0,1
109,22,L,U,0.96875,0,0
110,22,L,U,0.96875,0,-1
111,22,L,U,0.96875,0,0
112,22,L,D,0.96875,-2,-3
113,22,L,D,0.96875,-1,0
114,22,L,D,0.96875,-1,0
115,22,L,D,0.96875,0,0
116,22,L,D,0.96875,0,1
117,22,L,D,0.96875,0,-1
118,22,L,D,0.96875,-1,-1
119,22,L,D,0.96875,-1,-1
120,22,L,D,0.96875,1,-1
121,22,L,D,0.96875,1,0
122,22,L,D,0.96875,1,1
123,22,L,D,0.96875,1,0
124,22,L,D,0.96875,0,0
125,22,L,D,0.96875,0,1
126,22,L,D,0.96875,-1,0
127,22,L,D,0.96875,0,1
128,22,L,U,0.96875,0,-1
129,22,L,U,0.96875,-1,2
130,22,L,U,0.96875,-2,-1
131,22,L,U,0.96875,-1,-3
132,22,L,U,0.96875,-1,-2
133,22,L,U,0.96875,-1,-2
134,22,L,U,0.96875,-1,-2
135,22,L,U,0.96875,0,-2
136,22,L,U,0.96875,-1,-4
137,22,L,U,0.96875,-1,-4
138,22,L,U,0.96875,0,-3
139,22,L,U,0.96875,0,-3
140,22,L,U,0.96875,-1,-1
141,22,L,U,0.96875,0,-1
142,22,L,U,0.96875,0,-1
143,22,L,U,0.96875,-1,-1
144,22,L,U,0.96875,-1,-2
145,22,L,U,0.96875,0,-2
146,22,L,U,0.96875,0,-2
147,22,L,U,0.96875,-1,-2
148,22,L,U,0.96875,1,-1
149,22,L,U,0.96875,0,-2
150,22,L,U,0.96875,1,-3
151,22,L,U,0.96875,1,-2
152,22,L,U,0.96875,1,4
153,22,L,U,0.96875,1,5
154,22,L,U,0.96875,-1,0
155,22,L,U,0.96875,0,-1
156,22,L,U,0.96875,1,-2
157,22,L,U,0.96875,0,-3
158,22,L,U,0.96875,0,-1
159,22,L,U,0.96875,0,-2
160,22,L,U,0.96875,0,2
161,22,L,U,0.96875,0,-1
162,22,L,U,0.96875,0,1
163,22,L,U,0.96875,0,0
164,22,L,U,0.96875,0,1
165,22,L,U,0.96875,0,-2
166,22,L,U,0.96875,1,3
167,22,L,U,0.96875,2,4
168,22,L,U,0.96875,0,4
169,22,L,U,0.96875,0,3
170,22,L,U,0.96875,0,3
171,22,L,U,0.96875,0,3
172,22,L,U,0.96875,0,2
173,22,L,U,0.96875,1,-1
174,22,L,U,0.96875,0,0
175,22,L,U,0.96875,1,0
176,22,L,U,0.96875,1,-1
177,22,L,U,0.96875,0,0
178,22,L,U,0.96875,0,0
179,22,L,U,0.96875,1,-1
180,22,L,U,0.96875,-1,1
181,22,L,U,0.96875,0,6
182,22,L,U,0.96875,-1,4
183,22,L,U,0.96875,0,3
184,22,L,U,0.96875,0,3
185,22,L,U,0.96875,0,1
186,22,L,U,0.96875,0,1
187,22,L,U,0.96875,0,-2
188,22,L,U,0.96875,0,-1
189,22,L,U,0.96875,0,-1
190,22,L,U,0.96875,0,1
191,22,L,U,0.96875,0,0
192,22,L,U,0.96875,0,3
193,22,L,U,0.96875,0,3
194,22,L,U,0.96875,0,4
195,22,L,U,0.96875,0,1
196,22,L,U,0.96875,0,0
197,22,L,U,0.96875,0,-1
198,22,L,U,0.96875,1,0
199,22,L,U,0.96875,0,-2
200,22,L,U,0.96875,0,-1
201,22,L,U,0.96875,-1,3
202,22,L,U,0.96875,-1,3
12,23,L,D,1.0,-1,-6
13,23,R,D,1.0,-1,1
14,23,R,D,1.0,1,3
15,23,R,D,1.0,0,2
16,23,R,D,1.0,-1,3
17,23,R,D,1.0,1,6
18,23,L,U,1.0,1,1
19,23,R,D,1.0,-1,1
20,23,L,U,1.0,0,-3
21,23,R,D,1.0,1,-9
22,23,L,U,1.0,0,-7
23,23,L,U,1.0,-1,1
24,23,L,D,1.0,-1,5
25,23,L,U,1.0,-1,4
26,23,L,U,1.0,0,-2
27,23,R,D,1.0,3,0
28,23,R,D,1.0,0,-1
29,23,R,U,1.0,-1,-1
30,23,L,U,1.0,-1,1
31,23,L,U,1.0,-1,-3
32,23,L,U,1.0,-1,-1
33,23,R,D,1.0,0,-3
34,23,L,D,1.0,0,4
35,23,R,U,1.0,1,-3
36,23,L,D,1.0,0,7
37,23,R,D,1.0,2,-2
38,23,R,D,1.0,1,1
39,23,R,D,1.0,1,-2
40,23,R,D,1.0,1,1
41,23,R,D,1.0,-1,2
42,23,L,U,1.0,-1,0
43,23,L,U,1.0,1,-2
44,23,R,D,1.0,1,1
45,23,L,U,1.0,1,-1
46,23,R,U,1.0,0,-4
47,23,L,U,1.0,2,-1
48,23,L,D,1.0,-1,3
49,23,R,D,1.0,1,0
50,23,R,U,1.0,-1,-1
51,23,R,D,1.0,2,-1
52,23,L,U,1.0,0,3
53,23,R,D,1.0,0,0
54,23,L,U,1.0,-2,4
55,23,R,D,1.0,-1,-2
56,23,R,D,1.0,-2,1
57,23,L,U,1.0,0,3
58,23,R,D,1.0,0,0
59,23,L,U,1.0,0,-5
60,23,R,D,1.0,0,-5
61,23,R,D,1.0,0,5
62,23,R,U,1.0,-1,-1
63,23,R,U,1.0,2,-1
64,23,L,D,1.0,-1,1
65,23,R,U,1.0,3,7
66,23,R,U,1.0,2,0
67,23,R,U,1.0,3,1
68,23,R,U,1.0,-1,-10
69,23,L,D,1.0,-1,1
70,23,R,U,1.0,0,-3
71,23,R,U,1.0,-2,-2
72,23,R,U,1.0,0,4
73,23,R,U,1.0,0,-1
74,23,R,U,1.0,1,7
75,23,R,U,1.0,1,1
76,23,R,U,1.0,0,5
78,23,L,D,1.0,1,-2
79,23,R,U,1.0,-1,-4
80,23,R,U,1.0,-1,-4
81,23,L,D,1.0,0,-2
82,23,L,D,1.0,-1,3
83,23,R,U,1.0,-2,-5
84,23,R,U,1.0,2,2
85,23,R,U,1.0,0,0
86,23,R,U,1.0,0,0
87,23,L,D,1.0,2,3
88,23,R,D,1.0,-1,-3
89,23,L,U,1.0,0,4
90,23,L,U,1.0,-1,2
91,23,R,D,1.0,-1,0
92,23,R,D,1.0,0,-1
93,23,L,U,1.0,0,1
94,23,R,U,1.0,0,-1
95,23,L,U,1.0,0,1
96,23,L,U,1.0,-1,-2
97,23,L,D,1.0,-1,-3
98,23,L,D,1.0,-1,0
99,23,L,D,1.0,0,0
100,23,L,D,1.0,0,3
101,23,L,D,1.0,1,-1
102,23,L,D,1.0,1,6
103,23,L,D,1.0,0,7
104,23,L,D,1.0,1,0
105,23,L,D,1.0,0,-6
106,23,L,D,1.0,-1,-6
107,23,L,D,1.0,0,-9
108,23,L,D,1.0,-1,-2
109,23,L,D,1.0,0,-1
110,23,L,D,1.0,0,1
111,23,L,D,1.0,0,0
112,23,L,D,1.0,0,2
113,23,L,D,1.0,0,-1
114,23,L,D,1.0,1,1
115,23,L,D,1.0,-1,0
116,23,L,D,1.0,0,2
117,23,L,D,1.0,0,-1
118,23,L,D,1.0,2,-2
119,23,L,D,1.0,0,-2
120,23,L,D,1.0,0,1
121,23,L,D,1.0,0,-1
122,23,L,D,1.0,1,-1
123,23,L,D,1.0,0,-2
124,23,L,D,1.0,1,1
125,23,L,D,1.0,1,1
126,23,L,D,1.0,-1,1
127,23,L,D,1.0,0,1
128,23,L,D,1.0,-1,-2
129,23,L,D,1.0,0,0
130,23,L,D,1.0,-1,8
131,23,L,D,1.0,0,7
132,23,L,D,1.0,0,5
133,23,L,D,1.0,1,7
134,23,L,D,1.0,2,6
135,23,L,D,1.0,2,1
136,23,L,D,1.0,1,3
137,23,L,D,1.0,0,-3
138,23,L,D,1.0,0,0
139,23,L,D,1.0,0,0
140,23,L,D,1.0,0,0
141,23,L,D,1.0,1,-2
142,23,L,D,1.0,2,2
143,23,L,D,1.0,-1,-1
144,23,L,D,1.0,1,3
145,23,L,D,1.0,-1,0
146,23,L,D,1.0,0,1
147,23,L,D,1.0,0,0
148,23,L,D,1.0,0,-1
149,23,L,D,1.0,0,-2
150,23,L,D,1.0,0,-1
151,23,L,D,1.0,1,0
152,23,L,D,1.0,0,-1
153,23,L,D,1.0,0,-3
154,23,L,D,1.0,0,0
155,23,L,D,1.0,0,1
156,23,L,D,1.0,0,2
157,23,L,D,1.0,0,1
158,23,L,D,1.0,0,0
159,23,L,D,1.0,0,-2
160,23,L,D,1.0,0,-1
161,23,L,D,1.0,0,0
162,23,L,D,1.0,0,0
163,23,L,D,1.0,-1,-2
164,23,L,D,1.0,-1,-1
165,23,L,D,1.0,0,-1
166,23,L,D,1.0,-1,-2
167,23,L,D,1.0,0,0
168,23,L,D,1.0,1,-1
169,23,L,D,1.0,1,1
170,23,L,D,1.0,1,-2
171,23,L,D,1.0,1,-1
172,23,L,D,1.0,0,-1
173,23,L,D,1.0,0,0
174,23,L,D,1.0,-1,1
175,23,L,D,1.0,0,1
176,23,L,D,1.0,0,-1
177,23,L,D,1.0,0,2
178,23,L,D,1.0,0,-1
179,23,L,D,1.0,0,0
180,23,L,D,1.0,0,2
181,23,L,D,1.0,-1,1
182,23,L,D,1.0,0,0
183,23,L,D,1.0,-1,1
184,23,L,D,1.0,-1,0
185,23,L,D,1.0,1,0
186,23,L,D,1.0,0,-1
187,23,L,D,1.0,0,-1
188,23,L,D,1.0,0,-2
189,23,L,D,1.0,0,-1
190,23,L,D,1.0,0,-1
191,23,L,D,1.0,0,0
192,23,L,D,1.0,-1,2
193,23,L,D,1.0,0,-1
194,23,L,D,1.0,-1,2
195,23,L,D,1.0,0,0
196,23,L,D,1.0,-1,-1
197,23,L,D,1.0,1,1
198,23,L,D,1.0,0,-1
199,23,L,D,1.0,0,-2
200,23,L,D,1.0,0,1
201,23,L,D,1.0,0,-1
202,23,L,D,1.0,0,-1
8,24,R,U,0.703125,1,3
9,24,R,U,0.703125,-1,-5
10,24,L,U,0.703125,0,1
11,24,L,U,0.703125,0,-1
12,24,R,U,0.703125,2,1
13,24,L,U,0.703125,0,3
14,24,L,U,0.703125,3,0
15,24,L,U,0.703125,0,3
16,24,R,U,0.703125,-1,-5
17,24,R,D,0.703125,0,-4
18,24,R,D,0.703125,0,-2
19,24,L,D,0.703125,0,4
20,24,L,D,0.703125,0,1
21,24,L,D,0.703125,0,-3
22,24,R,D,0.703125,0,1
23,24,R,D,0.703125,-2,-4
24,24,L,D,0.703125,-4,1
25,24,R,U,0.703125,1,-10
26,24,L,D,0.703125,0,4
27,24,R,D,0.703125,1,-2
28,24,L,U,0.703125,1,3
29,24,R,D,0.703125,2,-2
30,24,R,D,0.703125,-1,1
31,24,R,D,0.703125,2,-13
32,24,R,U,0.703125,-2,-2
33,24,L,D,0.703125,0,-1
34,24,L,D,0.703125,0,8
35,24,R,U,0.703125,-1,-1
36,24,L,D,0.703125,2,3
37,24,R,D,0.703125,1,7
38,24,R,D,0.703125,-1,3
39,24,L,U,0.703125,0,-5
40,24,L,U,0.703125,1,-1
41,24,L,U,0.703125,-1,5
42,24,L,D,0.703125,0,-3
43,24,L,D,0.703125,0,0
44,24,L,U,0.703125,2,-11
45,24,R,D,0.703125,2,-3
46,24,L,D,0.703125,0,-6
47,24,L,D,0.703125,-2,1
48,24,R,D,0.703125,0,0
49,24,R,U,0.703125,0,4
50,24,L,D,0.703125,1,-3
51,24,L,D,0.703125,1,1
52,24,R,D,0.703125,0,2
53,24,L,U,0.703125,-1,9
54,24,R,U,0.703125,2,-17
55,24,L,D,0.703125,0,4
56,24,R,D,0.703125,1,2
57,24,R,U,0.703125,1,-12
58,24,L,D,0.703125,-2,3
59,24,L,D,0.703125,0,3
60,24,L,U,0.703125,2,-1
61,24,L,D,0.703125,1,5
62,24,R,U,0.703125,3,-8
63,24,R,U,0.703125,0,-12
64,24,L,D,0.703125,0,-5
65,24,L,D,0.703125,0,5
66,24,R,U,0.703125,-1,-4
67,24,L,D,0.703125,1,1
68,24,R,U,0.703125,-1,-3
69,24,L,U,0.703125,0,-3
70,24,R,D,0.703125,1,-4
71,24,R,D,0.703125,0,-1
72,24,L,D,0.703125,2,-1
73,24,L,D,0.703125,1,0
74,24,L,D,0.703125,-3,-4
75,24,L,D,0.703125,0,0
76,24,L,D,0.703125,0,-4
77,24,L,D,0.703125,1,7
78,24,R,U,0.703125,0,6
79,24,R,U,0.703125,-1,4
80,24,L,D,0.703125,0,3
81,24,R,U,0.703125,-2,3
82,24,L,D,0.703125,0,9
83,24,L,D,0.703125,0,0
84,24,R,U,0.703125,1,-7
85,24,L,D,0.703125,0,-3
86,24,R,U,0.703125,0,-8
87,24,L,D,0.703125,1,-3
88,24,R,U,0.703125,-2,-4
89,24,L,D,0.703125,0,-1
90,24,R,U,0.703125,4,-3
91,24,R,U,0.703125,1,0
92,24,R,U,0.703125,0,-1
93,24,R,U,0.703125,-1,1
94,24,L,D,0.703125,-1,-2
95,24,L,D,0.703125,-1,1
96,24,L,D,0.703125,-2,2
97,24,L,D,0.703125,0,1
98,24,R,U,0.703125,-2,-5
99,24,L,D,0.703125,0,-3
101,24,L,D,0.703125,1,-10
102,24,L,D,0.703125,-1,0
103,24,R,U,0.703125,0,-6
104,24,R,U,0.703125,0,9
105,24,R,U,0.703125,1,3
107,24,L,D,0.703125,-1,6
108,24,L,D,0.703125,0,1
109,24,R,U,0.703125,-2,9
110,24,R,U,0.703125,0,3
111,24,R,U,0.703125,-1,-2
112,24,R,U,0.703125,0,-2
113,24,R,U,0.703125,1,3
114,24,L,D,0.703125,0,3
115,24,L,D,0.703125,0,2
116,24,R,U,0.703125,-1,-1
117,24,L,D,0.703125,0,-1
118,24,L,D,0.703125,1,2
119,24,L,D,0.703125,0,0
120,24,R,U,0.703125,-1,5
122,24,R,U,0.703125,-1,4
123,24,L,D,0.703125,0,2
124,24,L,D,0.703125,0,0
125,24,R,U,0.703125,0,-6
126,24,R,U,0.703125,0,-6
127,24,L,D,0.703125,1,-4
128,24,R,U,0.703125,0,-5
129,24,R,U,0.703125,0,-3
130,24,L,D,0.703125,0,4
131,24,R,U,0.703125,-1,6
132,24,R,U,0.703125,0,7
133,24,R,U,0.703125,0,6
134,24,L,D,0.703125,1,9
135,24,R,U,0.703125,2,11
136,24,L,D,0.703125,0,6
137,24,L,D,0.703125,0,-2
138,24,R,U,0.703125,-1,1
139,24,R,U,0.703125,0,-6
140,24,L,D,0.703125,0,-3
141,24,R,U,0.703125,0,0
142,24,R,U,0.703125,0,4
143,24,R,U,0.703125,-1,-5
144,24,L,D,0.703125,0,4
145,24,L,D,0.703125,-1,-5
146,24,L,D,0.703125,0,-5
147,24,R,U,0.703125,1,-1
148,24,R,U,0.703125,0,-12
149,24,R,U,0.703125,1,-3
150,24,R,U,0.703125,-1,-1
151,24,R,U,0.703125,0,-1
152,24,R,U,0.703125,1,2
153,24,R,U,0.703125,-1,8
154,24,R,U,0.703125,0,4
155,24,L,D,0.703125,0,8
156,24,R,U,0.703125,0,-2
157,24,R,U,0.703125,0,-5
158,24,R,U,0.703125,0,2
159,24,R,U,0.703125,1,-5
160,24,R,U,0.703125,-1,-1
161,24,R,U,0.703125,0,-8
162,24,R,U,0.703125,1,-25
163,24,L,D,0.703125,0,9
164,24,L,D,0.703125,0,1
165,24,L,D,0.703125,0,6
166,24,L,D,0.703125,0,11
167,24,L,D,0.703125,0,5
168,24,L,D,0.703125,0,-2
169,24,R,U,0.703125,0,-2
170,24,R,U,0.703125,0,1
171,24,R,U,0.703125,-1,-4
172,24,R,U,0.703125,1,7
173,24,L,D,0.703125,0,6
174,24,L,D,0.703125,1,0
175,24,L,D,0.703125,2,-6
176,24,R,U,0.703125,-1,-3
177,24,R,U,0.703125,0,-1
178,24,R,U,0.703125,0,1
179,24,R,U,0.703125,0,-14
180,24,R,U,0.703125,0,5
181,24,R,U,0.703125,-1,0
182,24,L,D,0.703125,0,0
183,24,R,U,0.703125,0,13
184,24,R,U,0.703125,0,2
185,24,R,U,0.703125,-1,5
186,24,R,U,0.703125,0,-2
187,24,L,D,0.703125,-1,-4
188,24,L,D,0.703125,-1,-7
189,24,R,U,0.703125,0,-14
190,24,R,U,0.703125,-1,-5
191,24,R,U,0.703125,0,10
192,24,L,D,0.703125,2,0
193,24,L,D,0.703125,0,-4
194,24,R,U,0.703125,1,2
195,24,L,D,0.703125,1,3
196,24,L,D,0.703125,-1,1
197,24,R,U,0.703125,-1,3
198,24,L,D,0.703125,1,-12
199,24,L,D,0.703125,0,0
200,24,R,U,0.703125,0,2
201,24,L,D,0.703125,0,0
202,24,R,U,0.703125,-1,10
13,25,R,D,0.5873015873015873,0,0
14,25,L,D,0.5873015873015873,1,6
15,25,R,D,0.5873015873015873,1,0
16,25,L,U,0.5873015873015873,-2,-5
17,25,L,D,0.5873015873015873,0,-4
18,25,R,D,0.5873015873015873,0,0
19,25,R,D,0.5873015873015873,-2,2
20,25,L,D,0.5873015873015873,0,2
21,25,R,U,0.5873015873015873,0,1
22,25,R,D,0.5873015873015873,-2,1
23,25,R,U,0.5873015873015873,1,-4
24,25,L,U,0.5873015873015873,-5,2
25,25,R,D,0.5873015873015873,1,2
26,25,L,U,0.5873015873015873,1,-3
27,25,L,D,0.5873015873015873,1,4
28,25,R,D,0.5873015873015873,1,2
29,25,L,D,0.5873015873015873,2,-3
30,25,R,D,0.5873015873015873,1,-9
31,25,R,D,0.5873015873015873,1,-1
